id,features[0],features[1],features[2],features[3],features[4],features[5],features[6],features[7],features[8],features[9]
2170,0.17534292,-0.638021,-1.2535629,0.157155,-0.2535028,-0.45418915,-0.52166766,-0.76867074,-0.038908947,0.079622224
2180,-0.38198757,-0.78646344,-1.1703613,-0.4867225,-0.46984494,-0.5665325,0.3665279,-0.5559476,-0.55422467,0.15904583
2190,0.50500035,-0.628663,-0.8895406,-0.36384514,-0.17080939,-0.6849573,-0.09274565,-0.42081672,-0.47637862,1.0065888
2200,0.32611766,-0.72823143,-0.86020106,-0.69432503,-0.31739816,0.1489837,0.06868933,-0.09386716,-0.3726897,0.26983437
2210,0.25969845,-0.97028834,-0.7885753,-0.96598685,-0.68924373,-0.8326181,0.2471238,-0.2663762,-0.7300786,-0.036464173
2240,0.28082937,-0.5758625,-0.985396,-0.6374588,-0.7996039,-0.64127266,0.53678626,-0.4650867,-0.21633498,0.4341465
2250,-0.08309235,-1.1015224,-0.5802003,-0.577317,-1.0192935,-0.5862153,-0.05837451,-0.50882596,0.16854537,0.3531043
2260,-0.62978244,-0.56629306,-0.94780684,-0.53659064,-0.074223705,-0.21396989,0.09285847,-1.0187327,-0.80583894,0.2039066
2280,-0.13730533,-0.64698607,-0.9546038,-0.459233,-0.9683679,-0.48287153,0.33554,-0.6997527,-0.38798627,0.056762878
2290,0.2198277,-0.6365785,-0.7935401,-0.57933253,-0.8938086,-0.85509247,0.38452414,-0.48345393,0.058765877,-0.16704026
2300,0.011676909,-0.76511055,-1.2022223,-0.8555668,-1.011968,-0.78660125,0.64969206,-0.15612683,-0.19870791,-0.025003819
2310,-0.050623592,-0.44188482,-1.2218676,-0.9391077,-0.63140917,-0.5254765,0.6030404,-0.40709594,-0.18320608,0.61980516
2320,-0.0605644,-0.59390515,-0.7394646,-0.61177975,-0.56868714,-0.68714094,0.0290393,-0.7797577,-0.34550437,0.37534156
2330,0.028159099,-0.77613413,-1.0740671,-1.1157473,-1.0858972,-0.7964181,0.405073,-0.15788539,-0.008017472,-0.26562867
2340,-0.20553339,-0.54320073,-0.706969,-0.68137336,-0.5153358,-0.44271168,0.25064498,-0.8562048,-0.49492937,0.61404467
2350,-0.057367053,-1.0440912,-0.9016635,-0.43330005,0.13714387,-0.5507403,0.06920843,-0.64144504,-0.17514409,0.25091258
2360,0.038308144,-0.61366606,-0.83058745,-1.1539816,-1.0739673,-1.2256447,0.3880378,-0.28572845,-0.25514305,-0.28388676
2370,-0.20028853,-0.9104581,-1.0874431,-0.6413871,-0.51299727,-0.4011154,0.41450727,-0.37611637,-0.60126126,0.2258908
2380,0.21526231,-0.25892404,-0.93504155,-0.2920205,0.05532819,-0.21930984,-0.28010648,-0.8369452,-0.13782269,0.26814535
2390,-0.33837283,-0.5331007,-0.94352746,-1.1668597,-0.70792043,-0.69250625,0.40605956,-0.39844018,-0.2692483,0.08741879
2400,0.14843583,-0.6939821,-0.57571465,-0.6825049,-0.35730013,-0.6715546,0.29264006,-0.595933,-0.3163751,0.51174533
2410,0.3484211,-0.17727414,-1.1848646,-0.3177253,-0.44028243,-0.18705355,0.033551693,-0.6769885,-0.67896867,0.42226452
2420,0.11206966,-0.38995215,-1.2069349,-0.73656034,-0.54873234,-0.2851566,0.36192626,-0.5490036,-0.41550136,0.5685219
2430,0.5341673,-0.88567024,-0.59871954,-1.0990796,-0.37743446,-0.43768403,-0.0049340893,-0.40454966,-0.39338583,0.547345
2440,-0.10998542,-0.48728934,-0.5429487,-0.98297566,-0.76507795,-0.50851643,0.52498466,-1.0262508,-0.34410694,0.17814311
2450,-0.09294693,-0.3544554,-0.7036926,-0.42591953,0.030919977,-0.3484169,0.037020974,-0.9478735,-0.06290472,0.08876739
2460,0.45508432,-0.15739374,-0.4579024,-0.962892,-0.32859203,-0.513427,-0.35069793,-0.92772233,0.08482591,-0.32007596
2470,0.083979905,-0.79014164,-1.2886231,-0.560254,-0.43656138,-0.16266337,0.25298148,-0.5784314,-0.40968502,0.43410128
2480,-0.06981747,-0.9763601,-0.6359766,-0.22323515,-0.56905454,-1.3519286,0.06281185,-0.20912643,0.05694475,0.22452794
2490,-0.14742102,-0.5767157,-1.1590892,-0.5068267,-0.7410226,-0.35507843,0.066597104,-0.6703869,-0.63501495,0.08565408
2500,-0.2450478,-0.28994,-0.3198072,-0.52847314,-0.7890217,-0.5821632,0.27569503,-0.9796911,-0.11493513,0.21641473
2510,0.3593248,-0.62406886,-0.94487125,-0.47661906,-0.55505115,-0.41639143,0.53166807,-0.4778164,-0.44493768,0.99782664
2520,0.5631754,-0.3735404,-1.1676352,-0.42218772,-0.52698183,-0.47725502,0.29445451,-0.5290913,-0.32880688,0.6375492
2530,0.65965366,-0.64419144,-0.9298788,-0.75334954,-0.16889375,-0.37336957,0.15779245,-0.58877707,-0.5147882,0.01902943
2540,-0.29927668,-0.7910173,-0.86124265,-0.47238794,-0.68408436,-0.3964189,-0.19680431,-0.747164,-0.2907721,0.10669898
2550,0.5724502,-1.1073996,-0.6199239,-1.0032014,-0.8764114,-0.42722276,0.18391562,-0.3780385,-0.2909539,0.14365426
2560,0.13088688,-0.56934875,-0.39351746,-0.9746699,-0.7259409,-0.71835846,-0.1014547,-1.0488813,-0.3229259,-0.44357455
2570,-0.106432535,-0.5334768,-0.98889875,-0.57706356,-0.84860927,-0.53021336,0.7004048,-0.6696551,-0.14117682,0.46963084
2580,-0.04671505,-0.39911902,-1.0528488,-0.8852254,-1.1312958,-0.51065755,0.1771295,-0.69313097,-0.18021466,0.20360312
2590,-0.17367822,-0.41787186,-0.58401906,-0.8234219,-0.657226,-1.1741477,-0.12775381,-0.6720795,-0.057340518,-0.2092099
2600,0.074562296,-0.6078587,-0.78792316,-0.8178961,-0.7548341,-0.94986093,-0.05189744,-0.6046549,0.20229974,-0.17762688
2610,-0.37896094,-0.32355344,-1.0050706,-0.95156145,-0.94737315,-1.1079744,0.55316913,-0.08613462,-0.11545433,0.265364
2620,-0.5585175,-0.34215102,-1.341873,-0.5874136,-0.7398765,-0.5192035,0.54411656,-0.43403354,-0.44675168,0.34723258
2630,-0.5811822,-0.24976067,-0.49214196,-0.943191,-0.9364227,-1.5554737,-0.07852964,-0.2073495,-0.20892122,-0.14548391
2640,0.18713446,-0.49573892,-1.2927651,-0.86836153,-0.5003842,-0.2603506,0.3848939,-0.4215121,-0.3611877,0.41065493
2650,0.5081943,-1.0956877,-0.46908164,-1.3153734,-0.34872437,-0.34067845,-0.13624226,-0.18867244,-0.20594135,-0.085184574
2660,0.6521257,-1.1099072,-1.1656818,-1.0127481,-0.7929234,-0.36578143,-0.02294849,0.108009465,-0.44418204,0.12254818
2670,0.046212066,-0.97678494,-1.1856236,-0.7675485,-0.73895925,-0.50898373,0.35348636,-0.29519227,-0.6248544,0.29479668
2690,-0.4733253,-0.64701265,-1.0165772,-0.94949234,-0.6740378,-0.8009956,0.3914502,-0.2748729,-0.0139453085,0.40915176
2700,0.18285073,-0.10676572,-1.1420927,-1.0079366,-1.2869426,-0.49093798,-0.1699683,-0.73864794,0.080121845,-0.22900848
2710,0.2304971,0.097787224,-0.704288,-1.3808143,-0.5227885,-0.8918916,-0.34067592,-0.28988707,-0.3778145,0.2302074
2720,-0.11072751,-0.63819504,-0.70559806,-0.46617,0.08236864,-0.2758286,-0.11527556,-0.58931166,-0.0031552787,0.56272084
2730,0.12040802,-0.86424184,-0.6436336,-1.235016,-0.64464307,-1.0109566,-0.05570703,0.0381765,-0.47801337,-0.057390865
2740,0.7488972,-0.66694957,-0.5556543,-0.593499,0.08664869,-0.1383155,0.36735174,-0.8330101,-0.5520073,-0.27246237
2750,0.047112145,-0.4668972,-1.1415906,-0.6641634,-0.9316782,-0.8776612,0.50134754,-0.3123198,-0.040689386,0.17809258
2760,0.31786367,0.34527326,-0.91061056,-0.42813656,-0.51989555,-1.481412,1.0168296,0.52492017,-1.5510875,0.3198294
2770,-0.022373118,-0.5537127,-1.1814275,-0.62184227,-0.88600385,-0.514008,-0.042379532,-0.38837326,0.17553447,0.16577
2780,0.54273814,-1.1415557,-0.6333816,-0.8636237,-0.49558023,-0.26555386,0.06645781,-0.7933364,-0.12756403,0.113625176
2790,0.255014,-0.29906517,-0.78300554,-0.60497034,-0.5554654,-0.16503128,-0.25528854,-0.98759717,-0.5386071,-0.2801843
2800,-0.32461977,-0.61066544,-0.61945087,-1.7806991,-0.09113128,-0.12879401,-0.28008404,-0.32581076,0.46829557,0.3951981
2810,-0.69057864,-0.46413743,-1.1420064,-1.0360187,-0.7997111,-0.60304177,-0.4171342,-0.9513829,0.037253655,0.21936134
2820,-0.3697237,-0.9986018,-0.755733,-0.7175682,-0.8043846,-1.0664058,0.5365771,-0.07563281,-0.44926763,0.07308881
2830,0.38579628,-0.5983838,-0.4733229,-1.0820332,-1.2303479,-1.1710184,0.83515465,0.36625668,0.19896689,0.14324626
2840,-0.37389576,-0.5012319,-0.6344651,-0.6345821,-0.37186342,-0.4686994,-0.06811913,-1.1041665,-0.42022988,0.23747714
2850,-0.11677862,-0.8011746,-0.72720355,-0.6351793,-0.2246957,-1.4287215,-0.80377567,0.24160226,0.028138947,-0.31990272
2860,-0.25155398,-0.5035287,-1.010368,-0.26089033,-0.6395191,-0.24473487,-0.05622067,-1.0646886,-0.34286264,0.5250876
2870,-0.11021551,-0.6512599,-1.1255177,-0.60940176,-0.6386019,-0.6664827,0.51346093,-0.38223034,-0.42484105,0.3364059
2880,-0.39131415,-0.7939332,-1.2358218,-0.5885914,-0.6998369,-0.6101916,-0.2959617,-0.4169663,-0.11367647,0.18630046
2890,-0.10139949,-0.48861894,-1.1390485,-0.9550323,-1.19448,-0.5681767,0.01032569,-0.28864744,-0.28425667,0.02457671
2900,0.25332347,-0.46700922,-0.57599974,-0.63381284,-0.6619995,-0.14675495,0.06336868,-0.8939669,-0.46157736,-0.2216189
2920,0.09084962,-0.7090596,-1.124483,-0.9591935,-0.7991371,-1.269898,0.37789997,0.17527092,-0.32549846,0.028969668
2930,0.0734005,-0.94316757,-0.7627529,-0.41708148,-1.6986758,-0.84468514,0.17450741,-0.5094789,-0.3615338,0.01551445
2940,0.04661219,-0.7054078,-1.0442814,-0.9795255,-1.0157783,-0.83488643,0.55870545,-0.1749688,-0.26100558,-0.06883123
2950,-0.052621793,-0.3223721,-0.6324702,-0.38633335,-0.032137115,-0.48301512,0.11656334,-0.9325477,-0.56146944,0.37996924
2960,0.6212187,-0.30880332,-0.3370724,-0.8424381,-0.5058638,-0.81227815,0.06802058,-0.87235177,0.17455693,0.8804539
2970,0.1250213,-0.9058624,-1.0249625,-0.8322012,-0.8202106,-0.97818977,0.27548057,-0.28965664,-0.22388773,-0.29172924
2990,-0.2193373,-0.78612816,-1.2288756,-0.41455442,-0.25008234,-0.24066384,0.1909796,-0.63960695,-0.45336658,0.32673407
3000,-0.5035593,-0.5517249,-1.2480428,-1.1623241,-0.99604064,-0.6054901,0.08531781,-0.39054313,-0.1647096,-0.13250953
3010,0.11604917,-1.1110325,-0.23273714,-0.92615205,-0.85661256,-1.3293878,-0.17065266,-0.2509499,-0.3654275,0.18839276
3020,-0.020029826,-0.38266566,-0.964916,-0.7552342,-0.78170323,-0.5987373,0.24017493,-0.69654053,-0.50267667,0.10785183
3030,-0.1957405,-0.8037808,-1.3599018,-0.92668915,-1.07663,-0.9447105,0.33101404,0.18694086,-0.27513173,-0.019786544
3040,0.22317913,-0.36394417,-1.3138417,-0.4848624,-0.5992178,-0.50903255,0.16938826,-0.6742891,-0.2907013,0.05830755
3050,-0.76640975,-0.765869,-0.87935305,-0.7785883,-0.41332844,-0.12479391,0.89555866,-0.9315522,-0.0073675513,0.34973893
3060,-0.21616153,-0.6270369,-1.0970321,-0.84873676,-0.99841213,-0.5007673,0.4999497,-0.33662027,-0.29643664,0.24607387
3070,-0.2520828,-0.74124044,-1.2396779,-0.7783677,-0.45265728,-0.6035517,0.32117227,-0.53131145,0.27780983,-0.2599178
3090,0.14675571,-0.988728,-0.9450982,-0.80563855,-0.87191534,-1.0876639,0.65006554,-0.2102059,-0.19256705,0.1657883
3100,-0.2748113,-0.48249802,-1.0086815,-0.6740546,-0.82931656,-0.6891074,0.6172318,-0.43234816,-0.7334559,0.30522168
3110,0.22426426,-0.7992997,-0.6662871,-0.6455528,-0.60632354,-1.0922191,0.44914442,-0.43411294,-0.43882766,0.5131101
3120,0.01741312,-0.55713636,-0.8726755,-0.34495094,-0.56982535,-0.31458032,0.040822178,-0.9448109,-0.3654548,0.49975678
3130,-0.17189234,-0.2309837,-0.606973,-0.28716984,-0.5928379,-0.6063891,0.108809024,-0.8824422,-0.1510747,0.22732724
3140,0.2711798,-1.0795367,-1.0036516,-0.7292243,-0.7287266,-1.4979435,-0.29801318,0.115830645,0.16424544,0.20223722
3150,0.24988374,-0.60540676,-0.44389185,-1.0858558,-1.515688,-0.66216314,-0.21592557,-0.1427826,-0.46375147,-0.5557329
3160,-0.15381627,-0.107241005,-0.8353243,-1.2389939,-1.1851636,-1.0883598,0.19544078,-0.3131001,-0.17376873,-0.12125132
3180,-0.22256204,-0.3452588,-0.64233786,-0.030521272,-0.48503178,-0.13680866,0.062243465,-1.0493194,-0.30934605,0.38202575
3190,-0.051578697,-0.9872729,-0.53592736,-0.21531081,-0.17361242,-0.21887839,0.12859054,-0.6441924,-0.32005864,0.07550564
3200,0.21277717,-0.94816196,-1.114771,-0.635269,-0.8421919,-0.69916904,0.5196028,-0.2389501,-0.5404982,-0.105140336
3210,0.33737743,-0.28925285,-1.2716469,-0.68468606,-1.0143535,-0.5021625,0.3687011,-0.70127624,-0.41814357,0.053053085
3220,-0.21606396,-0.11645162,-0.7241761,-0.20390077,-0.29859537,0.00855639,-0.092024855,-0.27857518,-0.19692913,0.34841353
3230,0.09023398,-0.65685415,-1.2387621,-0.5009145,-0.7992811,-0.66521907,0.41253948,-0.29696646,-0.65884626,0.24121156
3240,-0.30086064,-0.6837015,-0.93802214,-0.71074134,-0.71822286,-0.8324144,0.41135794,-0.32406214,0.5523761,0.46467414
3250,0.09318229,-0.378086,-0.9944024,-0.7390903,-0.66309613,-0.54906315,0.300074,-0.6037573,-0.42815617,0.48548225
3260,-0.21614641,-0.8876001,-0.7354117,-0.9518582,-0.7864696,-0.9198365,0.57896674,-0.096977234,-0.08766605,0.32636455
3270,-0.011536188,-0.41065398,-1.0780421,-0.685826,-0.34588373,-0.26703262,0.3924758,-0.69422674,-0.33769983,0.74142766
3280,0.84629136,-0.16121176,-0.09116463,-0.62013704,-0.2100748,-0.16196547,-0.52272683,-0.8812668,-0.2595765,0.12208272
3290,-0.48455155,-0.20004392,-0.89155996,-0.605189,-0.13222265,-0.0034577565,0.10765871,-0.10170186,-0.5753358,0.19472773
3300,-0.3430851,-0.6709057,-0.7935801,-1.0365496,-0.6778426,0.0083000865,-0.1323918,-0.81930345,-0.24672775,0.15086645
3310,0.17964771,-1.0019184,-1.3065847,-0.92644495,-0.6992594,-0.79454803,0.53365946,0.11647946,0.23371854,-0.0018227529
3320,-0.110501215,-0.48175487,-0.7737614,-0.7041134,-0.8300232,-1.3384045,0.63710773,-0.25299323,0.1057797,-0.0021906062
3330,0.098703824,-0.8367009,-1.0585812,-0.6997547,-0.6995701,-0.86167175,0.53367966,-0.032008193,-0.5058696,0.30055475
3340,0.17578222,-0.5637166,-0.6512916,-1.2987506,-0.47720337,-0.4972163,0.015291413,-0.18290913,-0.16479269,-0.70982826
3350,-0.18655118,-0.51006085,-0.96596456,-0.9794595,-0.7498834,-1.005475,0.64070576,-0.045067076,-0.64631367,0.48974633
3360,0.124950655,-0.47959092,-1.3240985,-0.68963385,-0.9436691,-0.3889195,0.47714806,-0.32381922,-0.60273486,0.56163317
3370,-0.20443557,-0.6889699,-0.91005015,-0.63500625,-0.71336424,-0.51458937,0.2732752,-0.64039004,-0.49563292,0.39934495
3380,0.5545902,-0.6047054,-0.3966086,-1.1273319,-0.90124977,-0.93828607,0.9949459,0.30154267,0.0357778,0.20817772
3390,-0.27599028,-0.3470571,-0.70796955,0.022859095,-0.1512349,-0.4852639,-0.0043956176,-0.61557394,-0.17276777,0.24461067
3400,0.54582113,-1.0733448,-0.49164498,-0.5665515,-0.18578371,-0.38146684,-0.21838233,-0.4842999,-0.006108714,0.89972043
3410,-0.4708904,-0.78088003,-0.9064988,-0.8993656,-0.8092182,-1.2519008,0.5005617,-0.43695116,0.21755505,-0.048800863
3420,-0.25353444,-0.6730561,-0.89838624,-0.802375,-0.7796917,-0.49257225,0.5285636,-0.6243391,-0.6478457,0.25307167
3430,0.40400234,-0.65221035,-1.1194261,-0.582546,-0.4642966,-0.1442408,0.22143173,-0.4994504,-0.85367715,0.40248954
3440,0.07008148,-0.62844366,-0.7714073,-0.41103983,0.175871,-0.16666576,-0.307821,-0.61178374,-0.03804585,0.3238188
3450,0.06833462,-0.2792349,-1.3574848,-0.61576676,-0.34676433,-0.5585985,0.22552271,-0.5863496,-0.41357818,0.54079866
3460,0.052716106,-0.1504259,-0.24934125,-0.25064808,-0.241378,-0.15152533,0.052086066,-0.026939955,-0.05348658,-0.056853794
3470,-0.12469875,-0.85148364,-1.2918822,-0.9936217,-0.96854144,-0.77637327,0.4339535,-0.0503166,-0.15861934,-0.038195048
3480,0.303322,-0.5677865,-1.1823317,-0.59580314,-0.76459146,-0.6422617,0.39913562,-0.4692412,-0.14507994,0.47367266
3490,1.1195256,-0.46674109,-0.60922784,-0.8783953,-0.51612973,-0.8230755,-0.17969084,-0.48064095,0.18923645,-0.27046704
3500,0.28704378,-0.7196903,-0.69927096,-0.5943761,-0.5378342,-0.4970145,0.22751948,-0.25795707,-0.15309896,0.48911634
3510,-0.080170214,-0.51901436,-1.1565824,-0.78243965,-0.78604555,-0.2163823,0.10095987,-0.5436461,-0.6843164,0.71484023
3520,0.18214147,-0.7157378,-1.0867058,-0.38619903,0.16650453,-0.70698506,-0.5121382,-0.6041088,-0.12406899,0.4022961
3530,0.15718938,-0.96007484,-0.9914573,-0.61770874,-0.80658,-0.52970946,0.24678765,-0.51678324,-0.008694912,0.44844443
3540,-0.6143838,-0.0910899,-0.6781808,-0.8772645,-0.47255352,-0.38670382,1.0108011,-0.8178278,-0.033286594,-0.023102341
3550,0.08996764,-0.60109794,-0.6087458,-0.8381034,-0.8176723,-0.8994784,0.5292934,-0.62068504,-0.15055974,-0.057103567
3570,-0.3867268,-1.0253217,-1.0525578,-1.0995326,-0.63669336,-0.7485095,0.42975736,0.10797625,0.3299954,-0.213468
3580,-0.28261626,-0.3308781,-0.54177934,-0.545375,-0.8580374,-1.0804569,0.14123663,-0.26657605,-0.43982843,0.35068586
3590,0.18274024,-0.42529503,-0.7642125,-0.57211953,-0.59107864,-0.39728397,0.15622655,-0.7382426,-0.3810308,0.20134224
3600,0.51291406,-0.56892496,-0.8047202,-0.5092828,-0.16926576,-0.40039188,0.31187862,-0.51667136,-0.51498294,0.75311315
3610,0.5217127,-0.84122115,-0.8762694,-0.42726836,-0.017478,-0.29519483,0.28628454,-0.5564575,-0.15420441,0.37212682
3620,-0.501604,-0.46379212,-0.4485593,-0.47975054,-0.71954936,-1.1261181,0.72989774,-0.47962913,0.004005444,0.06008857
3640,0.080428004,-1.0991514,-1.2533548,0.24748245,-0.6899294,-0.8306718,0.5854574,0.27978083,-0.40086922,-0.045008726
3660,0.24686255,-0.55276895,-0.7624441,-0.6193199,-0.1934415,-0.05119613,0.087514654,-1.2649255,-0.3204696,-0.11897067
3670,-0.3706553,-1.0226573,-0.49560827,-0.8678388,-0.75286776,-1.3286018,-0.16528891,-0.09080741,-0.57201064,0.52844834
3680,0.36917755,-0.34115916,-1.1580774,-0.5545868,-1.3853748,-0.8062157,0.12425224,-0.50930065,-0.0014885967,0.0017544557
3690,0.1588643,-0.25113034,-0.7060299,0.044638418,-0.28731525,-0.19341534,0.12732618,-1.1097172,-0.09093436,0.3923889
3700,0.07426522,-0.8127815,-1.0446135,-0.62771046,-0.83713,-1.0144911,0.44973174,-0.08170733,0.07152382,0.0522915
3710,0.30798325,-0.6728791,-0.73117256,-0.41633,-0.1227458,-0.24665304,-0.017352218,-0.6786468,-0.17184012,0.34299773
3720,0.23302166,-0.31520945,-0.692856,-1.178147,-0.9474772,-0.9749497,0.3053641,-0.52760756,-0.23481852,0.13862118
3730,0.102973044,-0.8797377,-1.147832,-0.92525035,-1.0463666,-0.89150935,0.36600775,-0.11891021,-0.28953782,-0.14638299
3740,-0.101914816,-0.53284216,-1.2895094,-0.7851536,-0.5675618,-0.1172268,-0.03691176,-0.7726226,-0.26667342,-0.15307687
3760,0.25017577,-0.5505093,-1.3054489,-0.4537296,-0.74194086,-0.60327786,0.12777218,-0.73704875,-0.13445336,-0.19450288
3770,0.083965294,-0.57221776,-1.1777995,-0.81032425,-0.46327573,-0.25721678,0.34809202,-0.68869203,-0.3140821,0.24135473
3780,0.05611226,-1.3968489,-0.69086885,-1.2224178,0.057962902,-0.055602938,0.16023469,-0.22165574,-0.14516127,0.47820175
3790,-0.45461228,-0.4682125,-1.187584,-1.1425524,-0.57550865,-0.20818712,0.092418864,-0.53738934,0.0915228,-0.13445126
3800,0.68695617,-0.67453134,0.12689705,-0.5857767,-1.3187393,-1.6065869,-0.5999876,-0.4384409,0.33120748,-0.019279296
3810,-0.19699,-0.68189347,-0.8368588,-0.5017933,-0.34474128,-0.6041457,0.41735792,-0.76171064,-0.651954,0.18671115
3820,-0.10178519,-0.68809545,-0.7724713,-0.35448873,0.19642402,-0.46493,0.08210119,-0.08034331,0.35641775,0.6138729
3830,0.11068139,-0.73091996,-0.06536745,-1.3333038,-0.8932584,-0.0817139,0.09996302,-0.7633688,0.061580162,0.18987681
3840,0.5604571,-0.53661,-0.5071266,-0.6445058,-0.44701084,-0.1911498,-0.016634993,-0.77860624,-0.5439416,-0.23976709
3850,0.7241336,-0.722732,-0.29092637,-0.8538628,-0.13569766,-1.1123539,-0.7064705,-1.1437024,-0.24295092,0.3545226
3860,-0.22510682,-0.5346112,-0.41904405,-0.5318073,-0.7599278,-1.3724793,0.22204651,-0.37402278,-0.072090566,0.5546323
3870,-0.07988489,-0.8572132,-0.9313417,-0.64126277,-0.82682616,-0.8558668,1.0103426,-0.24190666,-0.29082504,0.41155457
3880,0.3577592,-0.45364094,-0.39846706,-1.3038414,-1.5248855,-0.71255165,-0.762616,-0.1190913,0.09940133,0.63156563
3890,-0.22538982,-0.5669172,-0.2064307,-0.49260035,-0.59248275,-0.7990462,0.11844538,-0.649749,-0.2358983,0.04773736
3900,0.08327211,-0.35041502,-0.28890643,-0.56312805,-1.0898168,-0.39471096,0.32642257,-1.238862,-0.31079257,0.28335136
3910,0.2653268,-0.10827646,-0.6162364,-1.4644874,-0.68149906,-1.2255409,0.44035584,-0.5227044,-0.23640913,0.2275217
3920,-0.3679989,-0.6497211,-1.2672442,-0.81788534,-0.4564056,-1.02182,0.58719957,-0.20508511,0.068145566,-0.16832975
3930,0.65974534,-0.9451475,-0.77179575,-0.93679714,-0.6533109,-0.42675737,-0.080711246,-0.24382001,-0.41655827,-0.002612247
3940,0.35620254,-0.3754316,-0.16914526,-0.41731748,-0.7336381,-0.3630468,-0.4147216,-1.1918472,0.46774605,-0.2789064
3950,0.25619072,-0.25231248,-1.0738124,-1.0696957,-0.43140104,-0.9023364,0.5518514,-0.13866502,-0.5663289,0.46785852
1,-0.011314153,-0.53946155,-1.4080772,-1.1459326,-0.87219393,-0.29945967,0.41277182,-0.2517887,-0.21076031,0.57159215
11,-0.17463441,-0.60201836,-1.2616906,-0.6705373,-0.6601376,-0.30464238,0.48059422,-0.5142575,-0.32946637,0.758096
21,-0.16056262,-0.63158804,-1.1568063,-0.7213189,-0.9831817,-0.547476,0.24625948,-0.33621147,-0.17380014,0.108944304
31,-0.24902348,-0.49069458,-0.9278563,-0.40194747,-0.4053078,-0.21759187,0.4365254,-0.7796123,-0.46465877,0.84288186
41,-0.29847214,-0.7561084,-0.9524566,-1.0154666,-1.0268675,-0.82295126,0.34241664,-0.22570357,-0.121012166,0.03862621
61,-0.086269826,-0.56378335,-0.7762468,-0.37198308,-0.22519241,-0.30241227,0.21904781,-0.8393941,-0.6227049,0.80935264
71,0.039955452,-0.749376,-0.7068318,-0.1088903,-0.09347074,0.08640798,-0.14474462,-0.8749351,-0.479825,0.26375392
81,-0.15569517,-0.3367244,-1.002057,-0.6132725,-0.6641977,-0.6077665,0.24830438,-0.7644175,-0.41689867,-0.33122015
101,-0.0071462397,-0.2701697,-1.2298723,-0.8521557,-0.8912703,-0.8789744,0.32070503,-0.45858154,-0.2681248,-0.3840073
111,0.18032572,-0.57944036,-1.0010347,-0.9223312,-1.252387,-0.9449227,0.30910763,-0.3318293,-0.5243916,-0.15927811
121,0.008504502,-0.6905383,-1.0118879,-1.0344006,-0.86076,-0.79145247,0.34675822,-0.21553074,-0.32382578,0.5096774
131,-0.23841701,-0.5080916,-1.2771518,-0.43447554,-0.66614664,-0.39982748,0.051942557,-0.120920196,-0.54467404,0.6436201
141,-0.24464656,-0.5359217,-1.0007321,-0.8436116,-0.68501014,-0.5364456,0.4902244,-0.458878,-0.20282891,0.5884025
151,-0.08637861,-0.7138398,-1.0505097,-0.65600604,-0.6472143,-0.51831204,0.40401572,-0.51428604,-0.65000623,0.30197296
